Company_ID,Ticker,Company_Name,Sector,Fiscal_Year,Reporting_Date,Currency,Revenue,Operating_Profit,Net_Income,EPS,Operating_Margin,Operating_Margin_Pct,Net_Profit_Margin,Net_Profit_Margin_Pct,Operating_Loss_Flag,Net_Loss_Flag,EPS_Outlier_Flag,Anomaly_Net_Income_Exceeds_Revenue,Missing_Data_Flag
CMP-1932,PSC,Precision Systems Corp,Industrials,2021,2021-12-31,USD,39252578348.77,-1140000000.0,-3631518787.74,-1.74,-0.029,-2.9,-0.092517,-9.25,True,True,False,False,False
CMP-1844,PSC,Precision Systems Corp,Industrials,2022,2022-06-30,USD,27471951300.59,2348816347.35,703614226.85,0.808,0.0855,8.55,0.0256,2.56,False,False,False,False,False
CMP-1720,PSC,Precision Systems Corp,Industrials,2022,2022-12-31,USD,46900000000.0,2321159223.32,-371749996.21,,0.0495,4.95,-0.0079,-0.79,False,True,False,False,True
CMP-1248,PSC,Precision Systems Corp,Industrials,2023,2023-03-31,USD,11552649739.39,1027894305.32,630920000.0,1.55,0.089,8.9,0.0546,5.46,False,False,False,False,False
CMP-1231,PSC,Precision Systems Corp,Industrials,2024,2024-12-31,USD,4504949670.88,788653497.89,491930000.0,2.31,0.1751,17.51,0.1092,10.92,False,False,False,False,False
CMP-1010,PSC,Precision Systems Corp,Industrials,2024,2024-12-31,USD,12510385519.01,268243458.11,-307276824.33,-0.97,0.021,2.1,-0.0246,-2.46,False,True,False,False,False
CMP-1205,PSC,Precision Systems Corp,Industrials,2024,2024-06-30,USD,31669278338.66,3329350454.26,2650000000.0,2.09,0.105129,10.51,0.084,8.4,False,False,False,False,False
CMP-1522,PSC,Precision Systems Corp,Industrials,2024,2024-03-31,USD,38164407984.17,4420147256.7,1760000000.0,2.46,0.115819,11.58,0.046,4.6,False,False,False,False,False
CMP-1023,PSC,Precision Systems Corp,Industrials,2024,2024-03-31,USD,30591330491.31,3234712414.99,2142057419.72,2.65,0.1057,10.57,0.07,7.0,False,False,False,False,False
CMP-1396,PSC,Precision Systems Corp,Industrials,2024,2024-12-31,USD,17717548139.32,2578665763.0,1841174701.24,3.02,0.145543,14.55,0.1039,10.39,False,False,False,False,False
CMP-1029,PSC,Precision Systems Corporation,Industrials,2021,2021-12-31,USD,20569920919.43,3231920986.4,1979197615.71,5.17,0.1571,15.71,0.096,9.6,False,False,False,False,False
CMP-1287,SI,Steelcore Industries,Industrials,2021,2021-06-30,USD,22777290332.39,2139740058.59,581553111.66,0.5961,0.0939,9.39,0.0255,2.55,False,False,False,False,False
CMP-1012,SI,Steelcore Industries,Industrials,2021,2021-12-31,EUR,45100000000.0,5651643306.87,2670604790.88,1.12,0.1253,12.53,0.0592,5.92,False,False,False,False,False
CMP-1510,SI,Steelcore Industries,Industrials,2021,2021-03-31,USD,12581447588.54,1624264883.68,1020026003.41,1.6209,0.1291,12.91,0.0811,8.11,False,False,False,False,False
CMP-1299,SI,Steelcore Industries,Industrials,2021,2021-12-31,USD,24910000000.0,5850000000.0,5240000000.0,6.47,0.2347,23.47,0.2103,21.03,False,False,False,False,False
CMP-1436,SI,Steelcore Industries,Industrials,2021,2021-12-31,USD,35206537963.41,9541982426.3,7942970922.33,6.41,0.0,0.0,0.2256,22.56,False,False,False,False,False
CMP-1495,SI,Steelcore Industries,Industrials,2021,2021-06-30,USD,32100009542.72,3544057378.63,1883409491.37,1.32,0.1104,11.04,0.0587,5.87,False,False,False,False,False
CMP-1821,SI,Steelcore Industries,Industrials,2022,2022-09-30,USD,18582412729.54,2445287705.61,2009999999.9999998,2.65,0.1316,13.16,0.108167,10.82,False,False,False,False,False
CMP-1340,SI,Steelcore Industries,Industrials,2022,2022-03-31,USD,18978227742.72,1062515389.21,58713933.84,0.19,0.056,5.6,0.0031,0.31,False,False,False,False,False
CMP-1622,SI,Steelcore Industries,Industrials,2022,2022-03-31,USD,30994585080.59,6767977064.31,5839355623.34,10.37,0.2184,21.84,0.1884,18.84,False,False,False,False,False
CMP-1389,SI,Steelcore Industries,Industrials,2023,2023-12-31,USD,23910000000.0,736529107.54,-927708000.0,-2.0691,0.0308,3.08,-0.0388,-3.88,False,True,False,False,False
CMP-1360,SI,Steelcore Industries,Industrials,2023,2023-06-30,USD,34069135011.27,4130314840.6,3011888534.54,5.16,0.121,12.1,0.0884,8.84,False,False,False,False,False
CMP-1058,SI,Steelcore Industries,Industrials,2023,2023-12-31,USD,43923707003.76,4450000000.0,1448515650.54,1.92,0.1013,10.13,0.033,3.3,False,False,False,False,False
CMP-1278,SI,Steelcore Industries,Industrials,2023,2023-12-31,CAD,2310128578.94,313477884.34,264440000.0,1.83,0.135697,13.57,0.1145,11.45,False,False,False,False,False
CMP-1577,SI,Steelcore Industries,Industrials,2023,2023-09-30,EUR,42115097019.15,5460000000.0,2628251276.29,1.35,0.1296,12.96,0.0624,6.24,False,False,False,False,False
CMP-1269,SI,Steelcore Industries,Industrials,2024,2024-03-31,USD,1520359911.69,218383505.71,125199373.38,1.71,0.144,14.4,0.0823,8.23,False,False,False,False,False
CMP-1483,SI,Steelcore Industries,Industrials,2024,2024-12-31,USD,41800000000.0,4880000000.0,3540000000.0,2.99,0.116746,11.67,0.085,8.5,False,False,False,False,False
CMP-1183,TMW,Titan Machine Works,Industrials,2021,2021-09-30,USD,19312765834.64,1430000000.0,598612764.92,1.7862,0.0741,7.41,0.031,3.1,False,False,False,False,False
CMP-1836,TMW,Titan Machine Works,Industrials,2022,2022-06-30,USD,35629792713.91,-4372947800.21,-6578842461.97,-5.773,-0.1227,-12.27,-0.1846,-18.46,True,True,False,False,False
CMP-1615,TMW,Titan Machine Works,Industrials,2022,2022-12-31,USD,30961864724.27,5700079295.74,5006057252.78,5.0,0.1841,18.41,0.1617,16.17,False,False,False,False,False
CMP-1201,,Titan Machine Works,Industrials,2022,2022-12-31,USD,21823469407.74,709321421.12,-299350000.0,-0.48,0.0325,3.25,-0.0137,-1.37,False,True,False,False,False
CMP-1690,TMW,Titan Machine Works,Industrials,2022,2022-12-31,USD,13242547697.7,959857728.45,466346410.77,1.06,0.0725,7.25,0.0352,3.52,False,False,False,False,False
CMP-1437,TMW,Titan Machine Works,Industrials,2022,2022-06-30,USD,27173253018.09,5034668862.93,3555241071.92,7.1043,0.1853,18.53,0.1308,13.08,False,False,False,False,False
CMP-1860,TMW,Titan Machine Works,Industrials,2022,2022-06-30,USD,8426990891.0,1647362922.83,1310000000.0,7.6,0.195486,19.55,0.1559,15.59,False,False,False,False,False
CMP-1124,TMW,Titan Machine Works,Industrials,2023,2023-09-30,USD,29715980153.12,1546642015.71,-45500374.94,-0.06,0.052,5.2,-0.15,-15.0,False,True,False,False,False
CMP-1555,TMW,Titan Machine Works,Industrials,2023,2023-09-30,USD,28899431106.4,1780000000.0,179107951.19,0.28,0.0615,6.15,0.0062,0.62,False,False,False,False,False
CMP-1951,TMW,Titan Machine Works,Industrials,2023,2023-03-31,USD,5044336613.49,299129161.18,166480543.76,1.95,0.0593,5.93,0.033,3.3,False,False,False,False,False
CMP-1064,TMW,Titan Machine Works,Industrials,2023,2023-09-30,USD,38875598533.74,5104366087.48,2550000000.0,2.5,0.1313,13.13,0.0656,6.56,False,False,False,False,False
CMP-1958,TMW,Titan Machine Works,Industrials,2023,2023-03-31,USD,16010000000.000002,1406522530.37,1020887276.14,1.7,0.0878,8.78,0.0637,6.37,False,False,False,False,False
CMP-1593,TMW,Titan Machine Works,Industrials,2023,2023-12-31,USD,5430000000.0,-23255085.59,-351568172.87,-3.73,-0.0043,-0.43,-0.064746,-6.47,True,True,False,False,False
CMP-1661,TMW,Titan Machine Works,Industrials,2023,2023-12-31,USD,44147145460.53,5903778248.15,2828366656.67,1.09,0.1337,13.37,0.064067,6.41,False,False,False,False,False
CMP-1132,TMW,Titan Machine Works,Industrials,2024,2024-06-30,USD,7161878266.88,780427882.99,544714574.05,2.712,0.109,10.9,0.0761,7.61,False,False,False,False,False
CMP-1673,TMW,Titan Machine Works,Industrials,2024,2024-12-31,USD,45164762841.69,6371466085.54,4323423760.7,3.2,0.1411,14.11,0.0957,9.57,False,False,False,False,False
CMP-1537,TMW,Titan Machine Works,Industrials,2024,2024-03-31,USD,41977774481.93,5407001807.7,3531546965.77,,0.129,12.9,0.0841,8.41,False,False,False,False,True
CMP-1423,TMW,Titan Machine Works,Industrials,2024,2024-09-30,USD,5931981701.47,1196961923.66,895910006.0,7.53,0.2018,20.18,0.151,15.1,False,False,False,False,False
CMP-1853,VL,Vanguard Logistics,Industrials,2021,2021-06-30,USD,20707692052.12,1979576632.39,947390000.0,2.7,0.0956,9.56,0.0458,4.58,False,False,False,False,False
CMP-1790,VL,Vanguard Logistics,Industrials,2021,2021-03-31,USD,,851690000.0,223644237.18,0.6,,,0.019,1.9,False,False,False,False,True
CMP-1061,VL,Vanguard Logistics,Industrials,2021,2021-06-30,USD,33445906664.8,2478088423.61,855859655.92,0.4957,0.0741,7.41,0.026,2.6,False,False,False,False,False
CMP-1196,VL,Vanguard Logistics,Industrials,2021,2021-12-31,USD,27918570211.31,1083144151.02,-816812710.02,-0.63,0.0388,3.88,-0.0293,-2.93,False,True,False,False,False
CMP-1120,VL,Vanguard Logistics,Industrials,2021,2021-12-31,USD,19981557771.93,2046031460.01,782475298.68,2.02,0.1024,10.24,0.0392,3.92,False,False,False,False,False
CMP-1865,VL,Vanguard Logistics,Industrials,2021,2021-12-31,USD,32097515372.83,823990409.45,-1315638130.52,-1.1,0.0257,2.57,-0.041,-4.1,False,True,False,False,False
CMP-1591,VL,Vanguard Logistics,Industrials,2022,2022-09-30,USD,29500000000.0,5686644739.88,4965968300.23,6.2191,0.1928,19.28,0.1683,16.83,False,False,False,False,False
CMP-1025,VL,Vanguard Logistics,Industrials,2022,2022-03-31,USD,3805798082.6,20350000.0,-110906069.61,,0.0053,0.53,-0.0291,-2.91,False,True,False,False,True
CMP-1035,VL,Vanguard Logistics,Industrials,2022,2022-12-31,USD,13460000000.0,1073122502.3,192555376.79,0.4,0.079727,7.97,0.0143,1.43,False,False,False,False,False
CMP-1528,VL,Vanguard Logistics,Industrials,2022,2022-09-30,USD,28450000000.0,1109302746.95,-188555716.96,-0.13,0.039,3.9,-0.006628,-0.66,False,True,False,False,False
CMP-1446,VL,Vanguard Logistics,Industrials,2022,2022-09-30,USD,21599477010.1,3266575010.63,2194113097.32,3.313,0.1512,15.12,0.102,10.2,False,False,False,False,False
CMP-1098,VL,Vanguard Logistics,Industrials,2023,2023-09-30,CAD,2875913429.6,-104399230.54,-289565518.17,-3.1,-0.036,-3.6,-0.1007,-10.07,True,True,False,False,False
CMP-1543,VL,Vanguard Logistics,Industrials,2023,2023-09-30,USD,18498205720.19,1238748984.06,446807029.67,0.763,0.067,6.7,0.0242,2.42,False,False,False,False,False
CMP-1897,VL,Vanguard Logistics,Industrials,2023,2023-06-30,USD,18535178317.86,350425212.38,-445775636.06,-0.69,0.0189,1.89,-0.0241,-2.41,False,True,False,False,False
CMP-1028,VL,Vanguard Logistics,Industrials,2023,2023-06-30,USD,38780234629.26,3426226041.27,2437229375.96,1.59,0.0883,8.83,0.0628,6.28,False,False,False,False,False
CMP-1142,VL,Vanguard Logistics,Industrials,2024,2024-12-31,USD,3044412717.85,516316561.5,341527741.26,2.61,0.1696,16.96,0.1122,11.22,False,False,False,False,False
CMP-1307,VL,Vanguard Logistics,Industrials,2024,2024-06-30,USD,35148506301.65,7107361036.91,6260932313.99,3.16,0.2022,20.22,0.178128,17.81,False,False,False,False,False
CMP-1414,VL,Vanguard Logistics,Industrials,2024,2024-03-31,USD,22215541006.23,4640000000.0,3198679641.87,6.2849,0.2087,20.87,0.143984,14.4,False,False,False,False,False
CMP-1656,SI,,Industrials,2022,2022-06-30,USD,27180000000.0,2977308503.54,2417336920.93,1.37,0.1096,10.96,0.089,8.9,False,False,False,False,False
CMP-1304,CFC,,Industrials,2023,2023-12-31,USD,34069817671.31,4684599929.81,2638435380.32,,0.1375,13.75,0.0774,7.74,False,False,False,False,True
CMP-1087,AQC,Apex Quantum,Technology,2022,2022-06-30,USD,2124623747.18,520350000.0,391330978.96,5.1,0.0,0.0,0.1842,18.42,False,False,False,False,False
CMP-1824,AQC,Apex Quantum Corp,Technology,2021,2021-03-31,USD,82264560328.12,1294384161.93,-3634468988.7,-1.3113,0.0157,1.57,-0.044,-4.4,False,True,False,False,False
CMP-1502,AQC,Apex Quantum Corp,Technology,2021,2021-03-31,USD,60550791221.29,9215830423.88,6950000000.0,4.0474,0.1522,15.22,0.1148,11.48,False,False,False,False,False
CMP-1794,AQC,Apex Quantum Corp,Technology,2021,2021-09-30,USD,63633404937.34,16813988184.57,12367195814.55,5.0273,0.2642,26.42,0.194,19.4,False,False,False,False,False
CMP-1595,AQC,Apex Quantum Corp,Technology,2021,2021-09-30,USD,42627969145.77,12491397125.03,9950000000.0,10.92,0.293033,29.3,0.2333,23.33,False,False,False,False,False
CMP-1573,AQC,Apex Quantum Corp,Technology,2021,2021-03-31,USD,17231332348.73,5650153877.15,4966069982.9,4.83,0.3279,32.79,0.2882,28.82,False,False,False,False,False
CMP-1158,AQC,Apex Quantum Corp,Technology,2021,2021-09-30,USD,69478565220.05,9248971623.03,5536581740.41,4.53,0.1331,13.31,0.0797,7.97,False,False,False,False,False
CMP-1799,AQC,Apex Quantum Corp,Technology,2022,2022-09-30,USD,52716798073.08,15580000000.0,13042147328.81,10.66,0.2956,29.56,0.2474,24.74,False,False,False,False,False
CMP-1266,AQC,Apex Quantum Corp,Technology,2022,2022-12-31,EUR,67811597933.35,22510710729.89,18210000000.0,12.591,0.332,33.2,0.2686,26.86,False,False,False,False,False
CMP-1448,AQC,Apex Quantum Corp,Technology,2022,2022-06-30,USD,52722155283.47,18979228877.47,17679652424.16,13.91,0.36,36.0,0.3353,33.53,False,False,False,False,False
CMP-1728,AQC,Apex Quantum Corp,Technology,2022,2022-03-31,USD,68461913524.36,3556572634.9,76025063.21,,0.0519,5.19,0.0011,0.11,False,False,False,False,True
CMP-1008,AQC,Apex Quantum Corp,Technology,2022,2022-03-31,USD,25996478314.36,6627128321.47,5535078017.25,4.36,0.2549,25.49,0.2129,21.29,False,False,False,False,False
CMP-1919,AQC,Apex Quantum Corp,Technology,2023,2023-06-30,USD,10364886060.25,1860000000.0,1170000000.0,2.61,0.1796,17.96,0.113,11.3,False,False,False,False,False
CMP-1140,AQC,Apex Quantum Corp,Technology,2023,2023-03-31,USD,42864955432.03,8905882838.0,6340000000.0,,0.2078,20.78,0.1478,14.78,False,False,False,False,True
CMP-1557,AQC,Apex Quantum Corp,Technology,2023,2023-06-30,USD,29497702543.61,2190643525.8,1372879091.0,0.75,0.0743,7.43,0.0465,4.65,False,False,False,False,False
CMP-1004,AQC,Apex Quantum Corp,Technology,2023,2023-03-31,USD,52065718117.19,8780074899.55,6785015914.12,4.63,0.1686,16.86,0.1303,13.03,False,False,False,False,False
CMP-1729,AQC,Apex Quantum Corp,Technology,2023,2023-12-31,USD,62762290826.09,15365023045.84,12470867187.14,3.59,0.244813,24.48,0.1987,19.87,False,False,False,False,False
CMP-1079,AQC,Apex Quantum Corp,Technology,2024,2024-06-30,CAD,40324079750.73,17929726307.54,16774034411.77,14.36,0.4446,44.46,0.416,41.6,False,False,False,False,False
CMP-1255,AQC,Apex Quantum Corp,Technology,2024,2024-09-30,USD,15967581177.24,3654979331.47,2713123208.47,5.23,0.2289,22.89,0.1699,16.99,False,False,False,False,False
CMP-1384,AQC,Apex Quantum Corp,Technology,2024,2024-12-31,USD,44353284371.53,5770295373.15,3208293498.84,1.5,0.130098,13.01,0.072,7.2,False,False,False,False,False
CMP-1791,AQC,Apex Quantum Corporation,Technology,2022,2022-12-31,USD,76340000000.0,17407446527.11,12490799679.09,4.85,0.228,22.8,0.1636,16.36,False,False,False,False,False
CMP-1409,AQC,Apex Quantum Corporation,Technology,2024,2024-03-31,USD,71793698470.46,15530000000.0,13740107128.66,7.08,0.216,21.6,0.1914,19.14,False,False,False,False,False
CMP-1283,BI,Bytewave Interactive,Technology,2021,2021-12-31,USD,12967262117.61,4890000000.0,4352442324.11,19.29,0.3773,37.73,0.3356,33.56,False,False,False,False,False
CMP-1568,BI,Bytewave Interactive,Technology,2021,2021-12-31,USD,64797796199.38,12551333123.82,10275865794.9,4.2295,0.1937,19.37,0.1586,15.86,False,False,False,False,False
CMP-1627,BI,Bytewave Interactive,Technology,2022,2022-12-31,USD,50646922615.75,-4895380613.79,-5933449616.14,-4.2,-0.0967,-9.67,-0.1172,-11.72,True,True,False,False,False
CMP-1837,BI,Bytewave Interactive,Technology,2022,2022-06-30,USD,73100000000.0,3196759846.61,247743955.38,0.1,0.0437,4.37,0.0034,0.34,False,False,False,False,False
CMP-1801,BI,Bytewave Interactive,Technology,2022,2022-06-30,USD,37680000000.0,16223402956.92,14137142899.19,12.2,0.431,43.1,0.375,37.5,False,False,False,False,False
CMP-1431,BI,Bytewave Interactive,Technology,2022,2022-12-31,USD,71976741637.87,23720656876.73,18974055159.18,6.95,0.3296,32.96,0.2636,26.36,False,False,False,False,False
CMP-1943,BI,Bytewave Interactive,Technology,2023,2023-03-31,USD,23114138477.15,3155001997.84,2598841576.93,6.71,0.1365,13.65,0.1124,11.24,False,False,False,False,False
CMP-1164,BI,Bytewave Interactive,Technology,2024,2024-03-31,USD,5527366244.61,816740000.0,517851329.08,4.61,0.1478,14.78,0.0937,9.37,False,False,False,False,False
CMP-1314,BI,Bytewave Interactive,Technology,2024,2024-12-31,USD,73720000000.0,2401954313.09,-1750000000.0,-0.87,0.0326,3.26,-0.023738,-2.37,False,True,False,False,False
CMP-1181,BI,Bytewave Interactive,Technology,2024,2024-03-31,USD,54550000000.0,8380000000.000001,5399772653.24,3.9,0.1537,15.37,0.099,9.9,False,False,False,False,False
CMP-1369,BI,Bytewave Interactive,Technology,2024,2024-03-31,USD,54621281812.61,14989420138.34,12238981780.49,8.87,0.274425,27.44,0.2241,22.41,False,False,False,False,False
CMP-1031,BI,Bytewave Interactive,Technology,2024,2024-03-31,USD,28796647293.6,7529233408.24,5595668553.71,5.74,0.2615,26.15,0.1943,19.43,False,False,False,False,False
CMP-1600,BI,Bytewave Interactive,Technology,2024,2024-12-31,USD,30510000000.0,3583133073.82,1620000000.0,2.0,0.1174,11.74,0.053,5.3,False,False,False,False,False
CMP-1492,BI,Bytewave Interactive,Technology,2024,2024-12-31,USD,15780000000.0,4036237073.02,3600586003.84,7.943,0.2558,25.58,0.2282,22.82,False,False,False,False,False
CMP-1834,BI,Bytewave Interactive,Technology,2024,2024-03-31,USD,26782335896.9,9830000000.0,7960000000.0,16.3649,0.367,36.7,0.2974,29.74,False,False,False,False,False
CMP-1116,CT,Cloudscale Technologies,Technology,2021,2021-12-31,USD,80740522642.82,24951692789.77,21648424269.82,15.28,0.309,30.9,0.268,26.8,False,False,False,False,False
CMP-1302,CT,Cloudscale Technologies,Technology,2021,2021-12-31,USD,14360897104.68,3634186823.49,2839687620.64,3.25,0.2531,25.31,0.1977,19.77,False,False,False,False,False
CMP-1435,CT,Cloudscale Technologies,Technology,2021,2021-12-31,USD,18266439431.46,3830341013.7,3003005846.21,8.69,0.2097,20.97,0.1644,16.44,False,False,False,False,False
CMP-1405,CT,Cloudscale Technologies,Technology,2022,2022-03-31,USD,62397180190.63,4959014491.65,1310948084.33,0.33,0.0795,7.95,0.021,2.1,False,False,False,False,False
CMP-1264,CT,Cloudscale Technologies,Technology,2022,2022-12-31,USD,40927771086.17,14925350037.7,13395041833.84,14.89,0.365,36.5,0.3273,32.73,False,False,False,False,False
CMP-1163,CT,Cloudscale Technologies,Technology,2022,2022-12-31,USD,4547752346.21,1146488366.48,979010000.0,4.53,0.2521,25.21,0.2153,21.53,False,False,False,False,False
CMP-1582,CT,Cloudscale Technologies,Technology,2022,2022-09-30,USD,70364980540.72,18981926187.49,14211014643.86,4.9,0.2698,26.98,0.202,20.2,False,False,False,False,False
CMP-1216,CT,Cloudscale Technologies,Technology,2023,2023-03-31,USD,53900626952.25,7829468143.43,4500000000.0,4.95,0.1453,14.53,0.084,8.4,False,False,False,False,False
CMP-1770,CT,Cloudscale Technologies,Technology,2023,2023-12-31,USD,31759448278.5,6275265867.42,4900000000.0,7.34,0.1976,19.76,0.154,15.4,False,False,False,False,False
CMP-1752,CT,Cloudscale Technologies,Technology,2023,2023-03-31,USD,33330000000.0,4384836791.04,2118683976.12,2.7165,0.1316,13.16,0.0636,6.36,False,False,False,False,False
CMP-1518,CT,Cloudscale Technologies,Technology,2023,2023-12-31,USD,8340949796.08,-51914123.6,-468276606.35,-1.59,-0.0062,-0.62,-0.056,-5.6,True,True,False,False,False
CMP-1041,CT,Cloudscale Technologies,Technology,2023,2023-09-30,USD,19370000000.0,6291375668.86,5279221636.23,6.23,0.3248,32.48,0.273,27.3,False,False,False,False,False
CMP-1348,CS,Cybernova Systems,Technology,2021,2021-12-31,USD,19430000000.0,4671178126.33,3633204943.37,8.016,0.240411,24.04,0.187,18.7,False,False,False,False,False
CMP-1458,CS,Cybernova Systems,Technology,2021,2021-06-30,USD,48673362213.63,3387579216.96,1532551129.78,0.95,0.0696,6.96,0.0315,3.15,False,False,False,False,False
CMP-1156,CS,Cybernova Systems,Technology,2021,2021-09-30,USD,6960000000.0,-558930700.56,-1039848700.6,-3.0,-0.08,-8.0,-0.1495,-14.95,True,True,False,False,False
CMP-1425,CS,Cybernova Systems,Technology,2021,2021-09-30,USD,24995949814.08,5610000000.0,3890182568.36,6.55,0.2246,22.46,0.1556,15.56,False,False,False,False,False
CMP-1852,CS,Cybernova Systems,Technology,2021,2021-09-30,USD,39865659251.78,16381689056.24,15276429193.1,14.15,0.4109,41.09,0.383198,38.32,False,False,False,False,False
CMP-1249,CS,Cybernova Systems,Technology,2021,2021-12-31,USD,19970000000.0,2464298000.0,2020000000.0,1.601,0.1234,12.34,0.101152,10.12,False,False,False,False,False
CMP-1385,CS,Cybernova Systems,Technology,2021,2021-06-30,USD,70241838426.93,17350000000.0,13201231871.85,8.81,0.247,24.7,0.1879,18.79,False,False,False,False,False
CMP-1176,CS,Cybernova Systems,Technology,2022,2022-06-30,USD,75996785671.87,12273480886.01,9570008755.15,3.3,0.1615,16.15,0.1259,12.59,False,False,False,False,False
CMP-1320,CS,Cybernova Systems,Technology,2022,2022-03-31,USD,30630000000.0,2491271460.97,1280000000.0,2.45,0.0813,8.13,0.0418,4.18,False,False,False,False,False
CMP-1290,CS,Cybernova Systems,Technology,2022,2022-06-30,USD,78280000000.0,28955772000.0,25507106965.18,6.607,0.3699,36.99,0.326,32.6,False,False,False,False,False
CMP-1676,,Cybernova Systems,Technology,2023,2023-12-31,USD,45890000000.0,6929390000.0,5937382220.27,,0.151,15.1,0.1294,12.94,False,False,False,False,True
CMP-1346,CS,Cybernova Systems,Technology,2023,2023-06-30,USD,27691107667.04,1850000000.0,328530000.0,0.385,0.0666,6.66,0.011864,1.19,False,False,False,False,False
CMP-1730,CS,Cybernova Systems,Technology,2023,2023-12-31,USD,31638932825.8,7544614540.79,6060000000.0,5.19,0.2385,23.85,0.192,19.2,False,False,False,False,False
CMP-1512,CS,Cybernova Systems,Technology,2023,2023-09-30,USD,46533101482.93,11650000000.0,10461403799.95,,0.250359,25.04,0.2248,22.48,False,False,False,False,True
CMP-1633,CS,Cybernova Systems,Technology,2023,2023-12-31,USD,2152032750.17,124444539.5,-15280000.0,-0.36,0.0578,5.78,-0.71,-71.0,False,True,False,False,False
CMP-1843,CS,Cybernova Systems,Technology,2023,2023-09-30,USD,24392287116.03,3270000000.0,1654724679.55,,0.1342,13.42,0.067838,6.78,False,False,False,False,True
CMP-1136,CS,Cybernova Systems,Technology,2024,2024-09-30,USD,15582525161.27,4825661274.36,4144951692.9,12.0,0.31,31.0,0.266,26.6,False,False,False,False,False
CMP-1924,CS,Cybernova Systems,Technology,2024,2024-06-30,USD,2161602896.74,378627553.59,241540000.0,,0.175,17.5,0.1117,11.17,False,False,False,False,True
CMP-1443,CS,Cybernova Systems,Technology,2024,2024-12-31,USD,3146168466.68,1241406587.82,1061202623.81,8.13,0.3946,39.46,0.3373,33.73,False,False,False,False,False
CMP-1695,DS,Datasphere Solutions,Technology,2021,2021-03-31,USD,69480000000.0,19079208000.0,15790000000.0,13.3,0.2746,27.46,0.227,22.7,False,False,False,False,False
CMP-1545,DS,Datasphere Solutions,Technology,2021,2021-03-31,USD,30250000000.0,4873274664.17,2843757267.56,4.238,0.1611,16.11,0.094,9.4,False,False,False,False,False
CMP-1359,DS,Datasphere Solutions,Technology,2022,2022-09-30,USD,57942849908.93,1714099811.51,29590065.92,0.02,0.0296,2.96,0.001,0.1,False,False,False,False,False
CMP-1590,DS,Datasphere Solutions,Technology,2022,2022-09-30,USD,64078359203.5,19460597690.1,15721404108.36,13.02,0.3037,30.37,0.245,24.5,False,False,False,False,False
CMP-1006,DS,Datasphere Solutions,Technology,2022,2022-06-30,USD,50416376167.94,11831024446.0,57978832593.14,20.62,0.2347,23.47,0.0115,1.15,False,False,False,True,False
CMP-1931,DS,Datasphere Solutions,Technology,2023,2023-06-30,USD,68510000000.00001,15646942876.2,13508361468.56,4.96,0.2284,22.84,0.1972,19.72,False,False,False,False,False
CMP-1532,DS,Datasphere Solutions,Technology,2023,2023-12-31,USD,40241061172.3,7790669442.96,6590349377.13,6.96,0.1936,19.36,0.1638,16.38,False,False,False,False,False
CMP-1174,DS,Datasphere Solutions,Technology,2023,2023-12-31,USD,10068798754.1,2410000000.0,2040000000.0,4.3189,0.24,24.0,0.2031,20.31,False,False,False,False,False
CMP-1815,DS,Datasphere Solutions,Technology,2023,2023-06-30,USD,75065322181.61,15170701612.9,11200000000.0,,0.2021,20.21,0.1492,14.92,False,False,False,False,True
CMP-1195,DS,Datasphere Solutions,Technology,2023,2023-06-30,USD,35695824390.46,7214682963.9,4867957544.65,4.27,0.2021,20.21,0.136373,13.64,False,False,False,False,False
CMP-1107,DS,Datasphere Solutions,Technology,2024,2024-03-31,EUR,31960000000.0,9986916868.95,8891225457.48,15.05,0.312482,31.25,0.278199,27.82,False,False,False,False,False
CMP-1870,DS,Datasphere Solutions,Technology,2024,2024-09-30,USD,37721421885.74,4586124245.81,2259513170.96,,0.1216,12.16,0.0599,5.99,False,False,False,False,True
CMP-1200,DS,Datasphere Solutions,Technology,2024,2024-03-31,USD,3251239316.91,1717926311.65,1640000000.0,25.2,0.5284,52.84,0.5051,50.51,False,False,False,False,False
CMP-1812,DS,Datasphere Solutions,Technology,2024,2024-03-31,USD,41598854431.19,3660699189.94,1621843968.02,,0.088,8.8,0.039,3.9,False,False,False,False,True
CMP-1787,IG,Infocore Global,Technology,2021,2021-09-30,USD,66165441880.82,19460000000.0,76090000000.0,26.96,0.2941,29.41,1.149996,115.0,False,False,False,True,False
CMP-1698,IG,Infocore Global,Technology,2021,2021-09-30,USD,11331695153.78,973392613.71,253389563.61,,0.0859,8.59,0.0224,2.24,False,False,False,False,True
CMP-1947,IG,Infocore Global,Technology,2021,2021-03-31,USD,17235901509.13,2170000000.0,1020137117.89,2.72,0.1259,12.59,0.0591,5.91,False,False,False,False,False
CMP-1022,IG,Infocore Global,Technology,2022,2022-12-31,USD,44503880573.06,7654667458.57,6533169668.13,2.41,0.172,17.2,0.1468,14.68,False,False,False,False,False
CMP-1693,IG,Infocore Global,Technology,2022,2022-12-31,USD,13939393939.39,3220000000.0,,8.23,0.231,23.1,0.1712,17.12,False,False,False,False,True
CMP-1282,IG,Infocore Global,Technology,2022,2022-12-31,USD,59008936857.56,20925889790.86,18939473344.99,,0.3546,35.46,0.321,32.1,False,False,False,False,True
